,Smiles,basicOrAcidic,pKa
2060,Sc1[nH+]ccc2ccccc12,acidic,-1.9
2061,Oc1[nH]c2ccccc2[nH+]1,acidic,-1.7
2062,Oc1cnc2ccccc2[nH+]1,acidic,-1.37
2063,[O-]c1[nH+]c(O)c(Br)c[n+]1C1OC(CO)C(O)C1O,acidic,-0.9
2064,O=C(O)c1cc[n+](O)cc1,acidic,-0.48
2065,Oc1cncc[nH+]1,acidic,-0.1
2066,O=C(O)Cc1[nH]c2ccccc2[nH+]1,acidic,0.2
2067,Oc1ccc2ccccc2[nH+]1,acidic,0.31
2068,CC(C)CNC(O)=S,acidic,0.38
2069,CCCNC(O)=S,acidic,0.52
2070,Oc1cccc[nH+]1,acidic,0.75
2071,N#CS,acidic,0.85
2072,CC(O)=C(C#N)C#N,acidic,1.0
2073,Cc1ccc[n+](O)c1,acidic,1.08
2074,CCOc1cccc[n+]1O,acidic,1.18
2075,COc1cccc[n+]1O,acidic,1.23
2076,NC1=[NH+]C2CC(N1)[NH2+]C2C(=O)O,acidic,1.3
2077,Cc1cc(C)c(C(=O)C(=O)O)c(C)c1,acidic,1.34
2078,O=C(O)c1c(Br)cccc1[N+](=O)[O-],acidic,1.37
2079,N#Cc1ccc(C(=O)S)cc1,acidic,1.42
2080,Cc1ccccc1S(=O)O,acidic,1.47
2081,Cc1c(Cc2c(C)n(C)[n+](-c3ccccc3)c2O)c(=O)n(-c2ccccc2)n1C,acidic,1.51
2082,O=C(O)C1CSC[NH2+]1,acidic,1.58
2083,O=C1COC(=O)C1[N+](=O)[O-],acidic,1.68
2084,Cc1nc(N)cc(O)[nH+]1,acidic,1.7
2085,C[n+]1cc(O)ccn1,acidic,1.74
2086,CCOC(=S)S,acidic,1.79
2087,O=[N+]([O-])c1ccc(S(=O)O)cc1,acidic,1.86
2088,O=C(O)C#CCl,acidic,1.89
2089,O=C(O)CSc1[nH]c2cc3ccccc3cc2[nH+]1,acidic,1.9
2090,C[n+]1ccc(O)nc1,acidic,1.91
2091,CC#CC#CC(=O)O,acidic,1.94
2092,O=C(O)c1ccc([N+](=O)[O-])cc1Cl,acidic,1.96
2093,O[n+]1ccc(OCc2ccccc2)cc1,acidic,1.99
2094,O=C(O)C#CI,acidic,2.0
2095,C[N+]1(CC(=O)O)CCCCC1,acidic,2.01
2096,O=C(O)c1ccc[nH+]c1,acidic,2.03
2097,CC1(C)NC(C)(C)[N+](O)=C1c1ccccc1,acidic,2.06
2098,[NH3+]c1ccccc1C(=O)O,acidic,3.59
2099,O=C(O)C#CSc1ccccc1,acidic,2.11
2100,O=C1COC(=O)C1Cl,acidic,2.13
2101,O=C(C1=C(O)C(=O)c2ccccc2C1=O)c1ccccc1,acidic,2.17
2102,C[NH2+]C(C)(C)C(=O)O,acidic,2.2
2103,C[Si](C)(C)C#CC(=O)O,acidic,2.21
2104,O=S(O)CCCCc1ccccc1,acidic,2.23
2105,O=C(O)c1ccccc1[N+](=O)[O-],acidic,2.23
2106,O=C(O)c1c(O)cccc1[N+](=O)[O-],acidic,2.24
2107,O=C(O)C#Cc1ccccc1,acidic,2.26
2108,C[n+]1cccc(S)c1,acidic,2.27
2109,CCC([NH3+])C(=O)O,acidic,2.29
2110,CC(C)S(=O)O,acidic,2.3
2111,NC(=O)C(N)C(O)C(=O)O,acidic,2.31
2112,COc1ccc(-c2c(O)c2=O)cc1,acidic,2.33
2113,CC(C)C[NH2+]CC(=O)O,acidic,2.35
2114,N#CC(C(=O)O)C1CCCCC1,acidic,2.37
2115,CC(=O)C(=O)O,acidic,2.39
2116,CCC=CCC1=[NH+]C(C(=O)O)C2SC(C)(C)C(C(=O)O)N12,acidic,2.4
2117,[NH3+]C(Cc1c[nH]c[nH+]1)C(=O)NCC(=O)O,acidic,2.4
2118,O=C(O)C(F)c1ccccc1,acidic,2.45
2119,NC(=O)NOCCC([NH3+])C(=O)O,acidic,2.5
2120,O=P1(O)CCCC1,acidic,2.51
2121,C=C(F)C(=O)O,acidic,2.55
2122,Oc1cc[n+](OCc2ccccc2)cc1,acidic,2.58
2123,NC(=O)NOCC(=O)O,acidic,2.6
2124,CCCCC#CC(=O)O,acidic,2.61
2125,CC#CC(=O)O,acidic,2.63
2126,CCCCCCCC(=O)NC1C(=O)N2C1SC(C)(C)C2C(=O)O,acidic,2.66
2127,CC=CC#CC(=O)O,acidic,2.67
2128,O=C(O)C(=O)Cc1ccccc1,acidic,2.68
2129,O=C1CS(=O)(=O)NC(=O)N1,acidic,2.7
2130,Cc1cccc(Br)c1C(=O)O,acidic,2.71
2131,CC([NH3+])C(=O)NC(Cc1c[nH]c[nH+]1)C(=O)O,acidic,2.73
2132,Fc1cc(F)c(F)c(S)c1F,acidic,2.75
2133,O=C(O)c1nsc2ccccc12,acidic,2.76
2134,COc1ccc(C(=O)S)cc1,acidic,2.79
2135,CC1(C)CCC(C(=O)O)=[N+]1[O-],acidic,2.8
2136,Cn1nnnc1CC(=O)O,acidic,2.83
2137,O=C(O)CBr,acidic,2.84
2138,O=C(O)CCl,acidic,2.85
2139,CC1CC(C(=O)O)=[N+]([O-])C1(C)C,acidic,2.85
2140,CCN(c1nnn[nH]1)[N+](=O)[O-],acidic,2.86
2141,CN(c1nnn[nH]1)[N+](=O)[O-],acidic,2.88
2142,O=C(O)c1ccccc1-c1nnn[nH]1,acidic,2.9
2143,Nc1c(C(=O)O)[nH+]cn1C1OC(CO)C(O)C1O,acidic,2.9
2144,Cc1cc([N+](=O)[O-])ccc1C(=O)O,acidic,2.91
2145,O=C(O)c1ccccc1I,acidic,2.93
2146,O=C(O)c1ccc[n+]([O-])c1,acidic,2.95
2147,[NH3+]CCCCCCNC(=S)S,acidic,2.95
2148,O=C(O)c1cnc(Br)s1,acidic,2.96
2149,CC(C)(Cl)C(=O)O,acidic,2.97
2150,O=C(O)C(O)c1ccc([N+](=O)[O-])cc1,acidic,2.99
2151,O=C(O)C1OC(Oc2ccc3ccc[nH+]c3c2)C(O)C(O)C1O,acidic,3.0
2152,O=C(O)c1cccnn1,acidic,3.0
2153,Cc1ccc(Br)c(C(=O)O)c1,acidic,3.0
2154,O=C(O)C1OC(Oc2ccc(Br)cc2)C(O)C(O)C1O,acidic,3.02
2155,CC([NH3+])C(=O)N1CCCC1C(=O)O,acidic,3.04
2156,CC(=O)c1cc([N+](=O)[O-])ccc1C(=O)O,acidic,3.06
2157,CCCCC(CC)C(=O)OC1OC(C(=O)O)C(O)C(O)C1O,acidic,3.08
2158,CNc1cc[nH+]c(S)n1,acidic,3.09
2159,CC1=C(C)C(=C(C)C(=O)O)CC1=O,acidic,3.1
2160,O=C(O)C1OC(Oc2ccc(-c3ccccc3)cc2)C(O)C(O)C1O,acidic,3.1
2161,CC(=O)NS(=O)(=O)c1ccsc1C(=O)O,acidic,3.1
2162,CC(=O)NS(=O)(=O)c1ccccc1C(=O)O,acidic,3.1
2163,CN(c1nc([N+](=O)[O-])n[nH]1)[N+](=O)[O-],acidic,3.12
2164,O=C(O)c1cc([N+](=O)[O-])ccc1CO,acidic,3.14
2165,O=C(O)C(O)c1ccccc1[N+](=O)[O-],acidic,3.15
2166,O=C(O)C1CCCN1C(=O)C1CCC[NH2+]1,acidic,3.16
2167,Cc1ccc([N+](=O)[O-])cc1C(=O)O,acidic,3.17
2168,Cc1cccc(OCC(=O)O)c1,acidic,3.18
2169,CC1CCn2nnnc2C(C(=O)O)C1,acidic,3.2
2170,O=C(O)CSc1ccc([N+](=O)[O-])cc1,acidic,3.2
2171,CC(=O)N1CCCC1C(=O)O,acidic,3.21
2172,O=C(O)c1cc([N+](=O)[O-])ccc1Sc1ccccc1,acidic,3.22
2173,CCCCP(=O)(O)CCCC,acidic,3.22
2174,Cc1cccc(C)c1C(=O)O,acidic,4.88
2175,O=C(O)c1ccc(Br)c([N+](=O)[O-])c1,acidic,3.24
2176,O=C(O)C1Cc2ccccc2O1,acidic,2.84
2177,Cc1c(I)cccc1C(=O)O,acidic,3.26
2178,O=C(O)C1OC(Oc2ccc(I)cc2)C(O)C(O)C1O,acidic,3.28
2179,O=C(O)c1cc(-c2ccccc2)oc(=O)c1,acidic,3.3
2180,NS(=O)(=O)c1ccsc1C(=O)O,acidic,3.3
2181,C#CCC(=O)O,acidic,3.31
2182,Cc1cccc(C)c1OCC(=O)O,acidic,3.36
2183,O=C(O)c1ccc(F)c([N+](=O)[O-])c1,acidic,3.37
2184,C=C(OC)C(=O)O,acidic,3.38
2185,O=C1NC(=O)C(c2ccccc2)C1=O,acidic,3.4
2186,O=C(O)C1CCCCn2nnnc21,acidic,3.4
2187,O=C(O)C=C(I)c1ccccc1,acidic,3.4
2188,COc1csc(C(=O)O)c1,acidic,3.41
2189,Cc1cc(C)c(C)c(C(=O)O)c1C,acidic,3.43
2190,Cc1cc([N+](=O)[O-])cc2c1nnn2O,acidic,3.43
2191,N#CCC(C(=O)O)c1ccccc1,acidic,3.44
2192,c1cc(-c2nnn[nH]2)ccc1-c1nnn[nH]1,acidic,3.44
2193,N#Cc1cccc(-c2nnn[nH]2)c1,acidic,3.45
2194,O=C(O)C[Se]c1ccc([N+](=O)[O-])cc1,acidic,3.46
2195,COc1ccc(C(=O)OC2OC(C(=O)O)C(O)C(O)C2O)cc1OC,acidic,3.47
2196,CN(C)C(=O)n1nc(C(C)(C)C)nc1SCC(=O)O,acidic,3.49
2197,CC12CC(C(=O)O)OC(=O)C1CCC1(C)C2C2CCC1(O)C(=O)O2,acidic,3.5
2198,CCOC(=O)C1CC(=O)NC1C(=O)O,acidic,3.5
2199,CCOc1cccc(C)c1C(=O)O,acidic,3.51
2200,Cc1cccc(SCC(=O)O)c1,acidic,3.52
2201,CC(C[NH3+])C(=O)O,acidic,3.53
2202,CC(O)(C(=O)O)c1ccccc1,acidic,3.53
2203,Nc1nc(O)[n+](C2CC(O)C(CO)O2)cc1CO,acidic,3.55
2204,N#Cc1ccccc1-c1nnn[nH]1,acidic,3.55
2205,CCCCCCCCCC[NH2+]CCC(=O)O,acidic,3.57
2206,CCCC[NH2+]CCC(=O)O,acidic,3.57
2207,Cc1c(Cn2cc[nH+]c2)sc2cc(C(=O)O)ccc12,acidic,3.59
2208,[NH3+]Cc1ccc(C(=O)O)cc1,acidic,3.59
2209,NC(=O)CC(=O)O,acidic,3.61
2210,NS(=O)(=O)c1cccc(C(=O)O)c1,acidic,3.61
2211,O=C(O)C1CCCc2ccccc2O1,acidic,3.63
2212,Cc1ccc(C(=O)c2ccccc2C(=O)O)cc1,acidic,3.64
2213,O=C(O)C(c1ccc(-c2ccccc2)cc1)C1(O)CCCC1,acidic,3.65
2214,Cc1csc(C(=O)O)c1,acidic,3.66
2215,Clc1ccccc1-c1nnn[nH]1,acidic,3.69
2216,CC(C(=O)O)C(C#N)c1ccccc1,acidic,3.7
2217,CCOCCn1c(N2CCC[NH+](CCCCn3cc(C(=O)O)cn3)CC2)[nH+]c2ccccc21,acidic,3.7
2218,O=Cc1cccnc1C(=O)O,acidic,3.7
2219,O=C(O)C=Cc1cccc(Cl)c1,acidic,3.71
2220,CC(=O)c1ccc(C(=O)O)cc1,acidic,3.72
2221,Cc1cccc(C(=O)O)c1C,acidic,3.73
2222,NC(=O)c1ccccc1C(=O)O,acidic,3.75
2223,CC(C)(C)c1ccc(SCC(=O)O)cc1,acidic,3.76
2224,CC(O)C(=O)O,acidic,3.76
2225,CCCSCC(=O)O,acidic,3.77
2226,Cc1cccc([Se]CC(=O)O)c1,acidic,3.78
2227,CCc1ccccc1C(=O)O,acidic,3.79
2228,Cc1ccc(S(=O)(=O)NC(=O)OCc2ccc([N+](=O)[O-])cc2)cc1,acidic,3.8
2229,O=C1NC(C(=O)O)CC1O,acidic,3.8
2230,CCCCSCC(=O)O,acidic,3.81
2231,Brc1cccc(-c2nnn[nH]2)c1,acidic,3.82
2232,O=C(O)c1cccc(I)c1,acidic,3.83
2233,O=C(O)c1ccccc1CO,acidic,3.84
2234,Sc1nnco1,acidic,3.85
2235,CCOc1ccc(C)c(C(=O)O)c1,acidic,3.86
2236,Cc1ccc([Se]CC(=O)O)cc1,acidic,3.86
2237,O=C(O)C1c2ccccc2Oc2ccccc21,acidic,3.89
2238,O=C(O)c1ccc2sc(Cn3cc[nH+]c3)cc2c1,acidic,3.9
2239,O=S(=O)(Nc1ccc(Cl)cc1)C(F)(F)F,acidic,3.9
2240,Cc1c(Cn2cc[nH+]c2)oc2ccc(C(=O)O)cc12,acidic,3.91
2241,Cc1ccccc1C(=O)O,acidic,3.92
2242,O=C(O)C1OC(Oc2ccc3oc4cccc(O)c4c(=O)c3c2)C(O)C(O)C1O,acidic,3.94
2243,O=C(O)c1cccc(Oc2ccccc2)c1,acidic,3.95
2244,C=C=CC(=O)O,acidic,3.96
2245,On1nnc2ccc(Br)cc21,acidic,3.97
2246,N#CCCC(=O)O,acidic,3.98
2247,CC(C#N)(CC(=O)O)c1ccccc1,acidic,3.99
2248,O=C(O)c1ccc(I)cc1,acidic,3.99
2249,Cc1nonc1NS(=O)(=O)c1ccc(N)cc1,acidic,4.0
2250,Nc1ccc(S(=O)(=O)Nc2ccc(C(=O)O)cc2)cc1,acidic,4.02
2251,O=C(O)c1ccsc1,acidic,4.03
2252,CC(C)(O)C(=O)O,acidic,4.04
2253,COc1ccccc1C(=O)O,acidic,4.05
2254,COc1cccc(C(=O)O)c1,acidic,4.06
2255,O=C(O)Cc1ccsc1,acidic,4.07
2256,CCC(P)C(=O)O,acidic,4.08
2257,N#CCc1ccc(C(=O)O)cc1,acidic,4.09
2258,O=C(O)c1ccc2[nH]ccc2c1,acidic,4.1
2259,C[n+]1cccc2cc(S)ccc21,acidic,4.12
2260,O=C(O)c1ccc(CCl)cc1,acidic,4.13
2261,[NH3+]CCCCC#CC#CCCC(=O)O,acidic,4.15
2262,N#CC(C#N)=NNc1ccc([N+](=O)[O-])cc1Cl,acidic,4.15
2263,O=C(O)C1=C(CO)CC1,acidic,4.16
2264,CCOc1cccc(C(=O)O)c1,acidic,4.17
2265,O=C(O)C1(O)CCCCC1,acidic,4.18
2266,CCOc1ccccc1C(=O)O,acidic,4.18
2267,CC(=O)C1CC1C(=O)O,acidic,4.19
2268,O=C(O)c1ccc2ccccc2c1,acidic,4.2
2269,C#CCCC(=O)O,acidic,4.2
2270,O=[N+]([O-])c1n[nH]c(Oc2ccccc2)n1,acidic,4.2
2271,CC(O)C(C(=O)O)c1ccc(C2CCCCC2)cc1,acidic,4.21
2272,CC(C)=CCC1=C(O)C(O)(CC=C(C)C)C(=O)C(C(=O)CC(C)C)=C1O,acidic,4.22
2273,COc1ccc(-c2nnn[nH]2)cc1,acidic,4.23
2274,CC(C)Oc1ccccc1C(=O)O,acidic,4.24
2275,Cc1ccc(C(O)C(C(=O)O)c2ccc(-c3ccccc3)cc2)cc1,acidic,4.24
2276,CCCCOc1cccc(C(=O)O)c1,acidic,4.25
2277,O=C(O)C=Cc1cccs1,acidic,4.25
2278,CC(C)c1cccc(C(=O)O)c1,acidic,4.27
2279,O=C(O)c1cccc(C2CC2)c1,acidic,4.28
2280,Cc1cccc(C(=O)O)c1,acidic,4.88
2281,O=C(O)C=Cc1ccco1,acidic,4.29
2282,CC(C)N(C(=S)S)C(C)C,acidic,4.3
2283,COCC1=C(C(=O)O)CC1,acidic,4.31
2284,O=C1CSCC(=O)C1,acidic,4.34
2285,O=C(O)c1ccc[nH]1,acidic,4.35
2286,O=C(O)CCC1NC(=O)CNC1=O,acidic,4.36
2287,COc1ccc(CC(=O)O)cc1,acidic,4.36
2288,COc1cccc(C=CC(=O)O)c1,acidic,4.38
2289,O=C(O)CC1CCCCO1,acidic,4.39
2290,CC(C)C([NH2+]c1ccccc1)C(=O)O,acidic,4.4
2291,Cc1nc(NS(=O)(=O)c2ccc(N)cc2)no1,acidic,4.4
2292,O=C(O)C=Cc1cccc(O)c1,acidic,4.4
2293,Cc1cccc(C=CC(=O)O)c1,acidic,4.44
2294,[NH3+]CCCCCCC(=O)O,acidic,4.44
2295,O=C(O)C1CC1c1ccc([N+](=O)[O-])cc1,acidic,4.45
2296,O=C(O)CCc1ccsc1,acidic,4.45
2297,O=Cc1cc(Br)cc([N+](=O)[O-])c1O,acidic,4.46
2298,CC(C)COc1ccc(C(=O)O)cc1,acidic,4.48
2299,Cc1ccccc1C=CC(=O)O,acidic,4.5
2300,O=C1CCC(=O)C1,acidic,4.5
2301,O=C(C=C([70SH])c1ccccc1)Nc1ccccc1,acidic,4.51
2302,CCC=CCC(=O)O,acidic,4.52
2303,CCOc1ccc(C(=O)O)c(C)c1,acidic,4.54
2304,O=C(O)CCCc1cccs1,acidic,4.54
2305,Cc1coc(C)c1C(=O)O,acidic,4.55
2306,CC(C)Oc1ccc(C(=O)O)cc1,acidic,4.57
2307,Cc1cc2nnn(O)c2cc1Cl,acidic,4.57
2308,CC=C=CC(C)(C)C(=O)O,acidic,4.58
2309,CC(CC(=O)O)C(N)=O,acidic,4.59
2310,C=C(C)C1CN(C(C)=O)C(C(=O)OC)C1CC(=O)O,acidic,4.6
2311,CC(C)=CCC(=O)O,acidic,4.6
2312,CC(=O)C(C=O)C(C)=O,acidic,4.6
2313,CCCOc1ccc(C(=O)O)cc1,acidic,4.63
2314,N#CC(CCCC(=O)O)c1ccccc1,acidic,4.64
2315,COc1cccc(CCC(=O)O)c1,acidic,4.65
2316,CC1(C)N=C(C(=O)CC(=O)C(F)(F)F)C(C)(C)N1O,acidic,4.66
2317,Nc1n[nH]c(N)c1N=Nc1ccc(C(=O)O)cc1,acidic,4.68
2318,CCC=CC(=O)O,acidic,4.69
2319,CC(=O)O,acidic,4.7
2320,N#CC(C#N)=NNc1c(Cl)cccc1Cl,acidic,4.7
2321,CC=CCCC(=O)O,acidic,4.72
2322,N#CC(CCCCC(=O)O)c1ccccc1,acidic,4.75
2323,O=C(O)CCCc1ccccc1,acidic,4.95
2324,NC(=O)C(CCCCC(=O)O)c1ccccc1,acidic,4.79
2325,Nc1[nH]cc(O)[nH+]1,acidic,4.8
2326,O=C(O)CC1CCCCC1,acidic,4.27
2327,O=C(O)CCCc1c[nH]c2ccccc12,acidic,4.82
2328,CCC(=O)O,acidic,4.83
2329,CCC(C)CC(=O)O,acidic,4.84
2330,c1nnn[nH]1,acidic,4.84
2331,N#CCCN(CCC#N)c1nnn[nH]1,acidic,4.85
2332,O=C(O)CCC1CCC(O)CC1,acidic,4.86
2333,c1ncc2[nH]nnc2n1,acidic,4.88
2334,CC(C)(C)CCCC(=O)O,acidic,4.88
2335,CNC(=O)CS(=O)(=O)NC(N)=O,acidic,4.89
2336,O=C(O)CC1NC(=O)c2ccccc2O1,acidic,4.9
2337,O=c1ccc(O)c(Br)cc1,acidic,4.9
2338,Oc1c(Cl)c(Cl)cc(Cl)c1C[NH+]1CCOCC1,acidic,4.915
2339,CCCCCCCCC=CCCCCCCCC(=O)O,acidic,4.95
2340,C[Si](C)(C)CCCCC(=O)O,acidic,4.96
2341,O=C(O)CCc1nnnn1-c1ccccc1,acidic,5.0
2342,Oc1ccc[nH+]c1,acidic,5.01
2343,O=CCCCC(=O)O,acidic,5.02
2344,C[N+](C)(C)c1ccc(O)c([N+](=O)[O-])c1,acidic,5.03
2345,CC(C)(C)C(=O)O,acidic,5.04
2346,Oc1c(Cl)cc(Cl)c(Cl)c1C[NH+]1CCCCC1,acidic,5.06
2347,CC(=O)c1ccc(O)c([N+](=O)[O-])c1,acidic,5.09
2348,N#CC(=NO)C(N)=O,acidic,5.12
2349,O=C(c1ccccc1)c1ccc([O-])[n+](O)c1,acidic,5.13
2350,O=S(=O)(Cc1ccccc1)c1cnn[nH]1,acidic,5.15
2351,C[NH+](C)Cc1cc(Cl)cc(C[NH+](C)C)c1O,acidic,5.2
2352,CC1(C)CC(=O)CC(=O)C1,acidic,5.21
2353,CC1c2cc(O)ccc2CC1CC(=O)O,acidic,5.3
2354,CC(C[Si](C)(C)CCl)C(=O)O,acidic,5.32
2355,COc1nc([N+](=O)[O-])n[nH]1,acidic,5.35
2356,[O-]c1cc(O)nc[nH+]1,acidic,5.4
2357,CC1(C)CC(=O)C(=NO)C(=O)C1,acidic,5.4
2358,CC(O)=N[N+](C)(C)C,acidic,5.42
2359,CC(=O)Nc1ccc(S(=O)(=O)Nc2nccc(C)n2)cc1,acidic,5.46
2360,Sc1ccc(Cl)c(Cl)c1,acidic,5.48
2361,Cc1cc([N+](=O)[O-])ccc1NN=C(C#N)C#N,acidic,5.5
2362,C=CC(O)OCC(C)O,acidic,5.5
2363,CC(C)c1nnn[nH]1,acidic,5.55
2364,O=[N+]([O-])c1ccc(O)c(C[NH+]2CCOCC2)c1,acidic,5.61
2365,O=c1cccc(O)cc1,acidic,5.64
2366,Cc1c[nH]cc1C(=O)O,acidic,5.65
2367,CC(C)c1ccc2c(c1)CCC1C(C)(C(=O)O)CCCC21C,acidic,5.7
2368,CC[NH+]1CCCC1CNC(=O)c1c(O)c(Cl)cc(Cl)c1OC,acidic,5.75
2369,C[NH+](C)Cc1cc([N+](=O)[O-])ccc1O,acidic,5.75
2370,C[NH+](C)Cc1cc(F)cc(C[NH+](C)C)c1O,acidic,5.77
2371,Nc1ccc(S(=O)(=O)Nc2cnc(Cl)nc2)cc1,acidic,5.8
2372,CC(=O)NC1CONC1=O,acidic,5.8
2373,C[n+]1ccc2cccc(O)c2c1,acidic,5.81
2374,Cc1nc2c(n1C)C(=O)c1[nH]c(=O)[nH]c(=O)c1C2=O,acidic,5.82
2375,O=C1COC(=O)N1,acidic,5.84
2376,O=C1C=C(S(=O)(=O)[O-])c2cn[nH]c2C1=NO,acidic,5.85
2377,CCc1c(-c2ccccc2)nn(C2CC[NH+](C)CC2)c1O,acidic,5.9
2378,O=S(=O)(Nc1ncccn1)c1ccccc1,acidic,5.91
2379,O=c1ccccc(Br)c1O,acidic,5.96
2380,Cc1ccc(NN=C(C#N)C#N)c([N+](=O)[O-])c1,acidic,6.0
2381,N#Cc1c(-c2nc3cc(Cl)ccc3o2)c(=O)oc2cc(O)ccc12,acidic,6.0
2382,O=C1C2CCCCC2C(=O)N1O,acidic,6.13
2383,COc1c(Cl)cc(Cl)c(O)c1C(=O)NC1CC[NH+](C)CC1,acidic,6.02
2384,CCC[n+]1cccc2c(O)cccc21,acidic,6.06
2385,CC(=O)CC(=O)C(F)(F)F,acidic,6.09
2386,N#CC(C#N)=NNc1ccccc1O,acidic,6.1
2387,CCNc1nnn[nH]1,acidic,6.12
2388,Sc1cnc2ccccc2c1,acidic,6.13
2389,N#CC(C#N)=NNc1ccc(Cl)cc1,acidic,6.15
2390,CC(C)=CCC1C(=O)C(C(=O)CC(C)C)C(=O)C(CC=C(C)C)(CC=C(C)C)C1=O,acidic,6.18
2391,O=S1(=O)Nc2cccc3cccc1c23,acidic,6.2
2392,CN(C)S(=O)(=O)c1ccc(NS(=O)(=O)c2ccc(N)cc2)cc1,acidic,6.23
2393,CC(C)c1ccc(Br)c(O)c(=O)c1,acidic,6.28
2394,C[NH+](C)Cc1cc(C(C)(C)C)cc(C[NH+](C)C)c1O,acidic,6.3
2395,c1ccc(Nc2nnn[nH]2)cc1,acidic,6.3
2396,O=C(CC(=O)C(F)(F)F)c1cccs1,acidic,6.31
2397,S=c1[nH]c2ccccc2o1,acidic,6.33
2398,O=CC1CCCCC1=O,acidic,6.35
2399,O=[N+]([O-])c1cc(Br)ccc1O,acidic,6.36
2400,N#Cc1c(-c2nc3ccccc3s2)c(=O)oc2cc(O)ccc12,acidic,6.38
2401,COc1cccc(S)c1,acidic,6.39
2402,NC(=O)C(N)CSSCC(N)C(N)=O,acidic,6.41
2403,CCC1(CC)SC(=O)NC1=O,acidic,6.42
2404,N#CCCNC(CC(N)=O)C(=O)O,acidic,6.46
2405,CCC1C(=O)c2ccccc2C1=O,acidic,6.5
2406,Nc1ccc(S(=O)(=O)Nc2ncco2)cc1,acidic,6.5
2407,CC(C)c1cc(O)c(=O)ccc1Br,acidic,6.53
2408,CCCc1c(O)n2c3cc(C)ccc3nc(N(C)C)n2c1=O,acidic,6.55
2409,Cc1cccc(C)c1NN=C(C#N)C#N,acidic,6.6
2410,CCCC1(Br)C(=O)NC(=O)NC1=O,acidic,6.6
2411,Nc1ccc(S(=O)(=O)Nc2cncnc2)cc1,acidic,6.62
2412,Nc1c2ccccc2[nH+]c2cc(O)ccc12,acidic,6.63
2413,O=C1CC(S)C(=O)N1,acidic,6.65
2414,CC(C)c1cccc(=O)c(O)c1Br,acidic,6.68
2415,CCCCCCCCCCc1c(-c2ccccc2)nn(-c2ccccc2)c1O,acidic,6.7
2416,O=[N+]([O-])c1cc(-c2ccccc2)ccc1O,acidic,6.73
2417,Cc1ccc(C)c(NN=C(C#N)C#N)c1,acidic,6.75
2418,ONc1ccnc2ccccc12,acidic,6.76
2419,N#Cc1ccc(NS(=O)(=O)c2ccccc2)cc1,acidic,6.78
2420,COC(=O)c1cc(O)c(O)c(O)c1C[NH+](C)C,acidic,6.8
2421,Cc1cc(OS(=O)(=O)[O-])c2oc(-c3cc4ccc(O)cc4oc3=O)nc2c1,acidic,6.8
2422,COc1cc([N+](=O)[O-])ccc1O,acidic,6.83
2423,N#Cc1ncnc2nc[nH]c12,acidic,6.88
2424,O=C(CCl)Nc1nnc(-c2ccccc2)s1,acidic,6.9
2425,O=[N+]([O-])c1cccc(NS(=O)(=O)c2ccccc2)c1,acidic,6.91
2426,CC(C)(C)c1cc([N+](=O)[O-])cc(C(C)(C)C)c1O,acidic,6.92
2427,C[NH+](C)Cc1c(O)c(O)c(O)c(C[NH+](C)C)c1C(=O)[O-],acidic,6.95
2428,Nc1ccc(S(=O)(=O)Nc2ccn(-c3ccccc3[N+](=O)[O-])n2)cc1,acidic,7.0
2429,Oc1cc2ccccc2cc1C1=[NH+]CCN1,acidic,7.01
2430,O=c1oc2cc(O)ccc2cc1-c1nc2ccccc2s1,acidic,7.02
2431,Nc1c2ccccc2[nH+]c2c(O)cccc12,acidic,7.05
2432,CCC[n+]1cccc2cc(O)ccc21,acidic,7.08
2433,Cc1csc(NS(=O)(=O)c2ccc(N)cc2)n1,acidic,7.12
2434,O=[N+]([O-])c1ccc(O)cc1,acidic,7.13
2435,Oc1ccnc([Se-])[nH+]1,acidic,7.18
2436,CCCCc1c(-c2ccccc2)nn(-c2ccccc2)c1O,acidic,7.2
2437,Cc1cc([N+](=O)[O-])cc(C)c1O,acidic,7.22
2438,COc1cccc(=O)c(O)c1,acidic,7.24
2439,O=c1cc(S(=O)(=O)[O-])[nH]c(=O)[nH]1,acidic,7.26
2440,Cc1cc(N)ccc1S(=O)(=O)Nc1nccs1,acidic,7.3
2441,CCOC(=O)c1n[nH]c2c(c1=O)c(=O)n(C)c(=O)n2C,acidic,7.32
2442,N#CC(C#N)=NNc1ccc(N=Nc2ccccc2)cc1,acidic,7.33
2443,FC(F)(F)c1ncnc2nc[nH]c12,acidic,7.35
2444,O=c1cc(-c2ccccc2)oc2cc(O)ccc12,acidic,7.39
2445,C[n+]1cccc2c3ccccc3[nH]c21,acidic,7.4
2446,CCCCCCc1c(-c2ccccc2)nn(-c2ccccc2)c1O,acidic,7.4
2447,O=Cc1cc(Cl)ccc1O,acidic,7.4
2448,Cc1cc(C)nc(NS(=O)(=O)c2ccc(N)cc2)n1,acidic,7.44
2449,CCOC(=S)NC(=O)c1ccccc1,acidic,7.46
2450,Cn1c(=S)[nH]c2cncnc21,acidic,7.48
2451,Nc1ccc(S(=O)(=O)Nc2ccc(O)cn2)cc1,acidic,7.5
2452,CC(C(=O)c1ccc(O)cc1)[NH+](C)Cc1ccccc1,acidic,7.5
2453,COC(=O)C=C(O)c1ccncc1,acidic,7.51
2454,CC(=O)CC(=S)Nc1cccc(C)c1,acidic,7.56
