,Smiles,basicOrAcidic,pKa
4926,CCN(CC)CC[S-],basic,11.01
4927,NCCCCCCCCC(=O)[O-],basic,11.02
4928,CCNC(C)C,basic,11.03
4929,CCNCCCC(=O)[O-],basic,11.03
4930,CCN(CC)Cc1cc([N+](=O)[O-])c2ccccc2c1[O-],basic,11.04
4931,CC(C)NC(C)C,basic,11.04
4932,C1CN2CCC1CC2,basic,11.04
4933,[O-]c1nccc2nccnc12,basic,11.05
4934,[O-]c1nc([O-])c2[nH]cnc2n1,basic,11.08
4935,[O-]c1ccncc1,basic,11.09
4936,CNc1ccnc([S-])n1,basic,11.1
4937,CC1CCNC(C)(C)C1,basic,11.1
4938,CCNC[Si](C)(C)C,basic,11.11
4939,CCNc1ccnc([S-])n1,basic,11.13
4940,CCCCNc1ccnc([S-])n1,basic,11.13
4941,CC1(C)CCCC(C)(C)N1,basic,11.17
4942,CCN(CC)Cc1cc(Cl)ccc1[O-],basic,11.19
4943,CCC(C)(C)NC1CCCCC1,basic,11.2
4944,CN(C)CCc1c[nH]c2ccc([O-])cc12,basic,11.2
4945,CCC(C)(C)N(C)C(C)C,basic,11.2
4946,CC(C)N1CCCC1,basic,11.22
4947,C1CCNCC1,basic,11.24
4948,[O-]c1ccnc2ccccc12,basic,11.25
4949,CC1CCCC(C)(C)N1,basic,11.27
4950,CCCCNCCCCCCNCCCC,basic,11.28
4951,CC1CN2CCC1CC2,basic,11.29
4952,CCCCNCCCC,basic,11.29
4953,C=CC(C)(CC)N(C)C(C)C,basic,11.3
4954,C1CCN2CC3CC(CN4CCCCC34)C2C1,basic,11.3
4955,NCCC[Se-],basic,11.3
4956,C1CCNC1,basic,11.3
4957,CC1CC2CCN1CC2,basic,11.33
4958,CC(C)(C)NC1CCCCC1,basic,11.34
4959,CC(C)CNC(c1ccccc1)C(O)c1ccccc1,basic,11.34
4960,CC1CCN2CCCC12,basic,11.44
4961,CCN(C(C)C)C(C)C,basic,11.44
4962,Cc1ccc(S(=O)(=O)N(C)CCC(=N)N)cc1,basic,11.5
4963,CN1CCCC2CCN=C21,basic,11.5
4964,CCCCN(CC[S-])CCCC,basic,11.57
4965,CCN1CCCC=C1C,basic,11.57
4966,CCC(C)(C)NC(C)(C)CC,basic,11.6
4967,[O-]c1ccccn1,basic,11.68
4968,Oc1ccc(Cl)cc1CN1CCCC1,basic,11.715
4969,C1CC2CCCN2C1,basic,11.74
4970,CCN(CC)Cc1c([O-])c(Cl)cc(Cl)c1Cl,basic,11.76
4971,[O-]c1ccc(Cl)cc1CN1CCCCC1,basic,11.76
4972,O=C([O-])CN(CC(=O)[O-])Cc1ccccc1[O-],basic,11.79
4973,CN(C)c1cccc2c(S(=O)(=O)[N-]CCN3CCNCCNCCNCC3)cccc12,basic,11.8
4974,N=C(N)c1ccccc1,basic,11.8
4975,CC(C)N(C(C)C)C(C)C,basic,11.86
4976,CCC(C)(C)N(C)C(C)(C)C,basic,11.9
4977,CCN(CC)CC(=N[O-])C(C)=NO,basic,11.9
4978,[O-]c1nc2ccccc2[nH]1,basic,11.95
4979,[O-]c1nncc2ccccc12,basic,11.99
4980,[O-]c1nccc2cccnc12,basic,12.01
4981,CCN=C1C=C(NCC)CC(C)(C)C1,basic,12.13
4982,C[N-]C(=O)Oc1ccc2c(c1)C1(C)CCN(C)C1N2C,basic,12.25
4983,CCOc1ccc2ccc(OCC)c(N3CCOCC3)c2c1N1CCOCC1,basic,12.5
4984,Cn1ccc(=N)cc1,basic,12.5
4985,[O-]c1ccccc1C1=NCCN1,basic,12.58
4986,COc1ccc2ccc(OC)c(N3CCOCC3)c2c1N1CCOCC1,basic,13.0
4987,[O-]c1ccnc([O-])c1,basic,13.0
4988,N=C(N)N,basic,13.1
4989,CNC(=N)N,basic,13.4
4990,CNC(=N)N(C)C,basic,13.6
4991,CN(C)C(=N)N(C)C,basic,13.6
4992,CN=C(NC)N(C)C,basic,13.9
4993,c1ccc(-n2cnnn2)cc1,basic,-3.41
4994,O=[N+]([O-])c1ccc(C=Cc2nnnn2-c2ccc([N+](=O)[O-])cc2)cc1,basic,-3.15
4995,CC(N)=S,basic,-2.51
4996,CN(C)C(=S)c1ccccc1,basic,-2.3
4997,CCn1cc(C#N)c(=O)c2ccccc21,basic,-1.55
4998,Oc1nccc2ccccc12,basic,-1.2
4999,O=C(O)c1ncccn1,basic,-1.13
5000,Cc1ccccc1NN=C(C#N)C#N,basic,-0.84
5001,Cc1cccc(C)c1NN=C(C#N)C#N,basic,-0.82
5002,N#CC(C#N)=NNc1ccccc1Br,basic,-0.8
5003,N#CC(C#N)=NNc1cccc(Cl)c1,basic,-0.78
5004,N#CC(C#N)=NNc1ccccc1[N+](=O)[O-],basic,-0.76
5005,N#CC(C#N)=NNc1ccccc1C(F)(F)F,basic,-0.7
5006,O=C(O)c1ccc[nH]1,basic,-0.65
5007,O=C(O)c1cc2ccccc2[nH]1,basic,-0.57
5008,Cc1cc(C(F)(F)F)n[nH]1,basic,-0.5
5009,Brc1cnc2ccccc2c1,basic,-0.44
5010,Nc1ccc([N+](=O)[O-])c(F)c1,basic,-0.3
5011,O=Cc1ccc(-c2ncc(-c3ccccc3)o2)cc1,basic,0.02
5012,CC(=O)Nc1c(C)n(C)n(-c2ccccc2)c1=O,basic,0.18
5013,CSc1cnc2ccccc2n1,basic,0.26
5014,COC(=O)c1nc2cc(Cl)ccc2[nH]1,basic,0.3
5015,O=[N+]([O-])c1ccc(-c2cnc(-c3ccccc3)o2)cc1,basic,0.35
5016,Brc1ccc(-c2ncc(-c3ccccc3)o2)cc1,basic,0.4
5017,Cc1ccc2c(c1)cc(C)n2C,basic,0.5
5018,Nc1ccc([N+](=O)[O-])c2ccccc12,basic,0.53
5019,O=Cc1ccc(-c2cnc(-c3ccccc3)o2)cc1,basic,0.57
5020,c1ccc2nccnc2c1,basic,0.64
5021,Cc1cc(Br)c(N)c(Br)c1,basic,0.69
5022,Nc1nnnn1-c1cccc(Cl)c1,basic,0.7
5023,c1ccc(Nc2ccccc2)cc1,basic,0.76
5024,Nc1nnnn1-c1ccc(Cl)cc1,basic,0.78
5025,Oc1cccc2nccnc12,basic,0.85
5026,Cc1ccc(-c2ncc(-c3ccc(Cl)cc3)o2)cc1,basic,0.88
5027,CSc1nc(C)cc(=O)n1C,basic,0.9
5028,N#Cc1ccccc1N,basic,0.95
5029,CN1c2ccccc2Nc2ccc(O)cc21,basic,1.0
5030,Cc1ccc(-c2ncc(-c3ccccc3)o2)cc1,basic,1.04
5031,CCCN(CCC)c1ccc([N+](=O)[O-])cc1,basic,1.06
5032,Cc1ccc(Nc2ccccc2)cc1,basic,1.16
5033,CN([NH3+])C(N)=S,basic,1.2
5034,COc1ccc(-c2ncc(-c3ccccc3)o2)cc1,basic,1.25
5035,Nc1ccc(S(=O)(=O)Nc2cccnn2)cc1,basic,1.3
5036,c1ccc2[nH]ncc2c1,basic,1.31
5037,Cn1ccc(=S)cc1,basic,1.36
5038,c1ccc2scnc2c1,basic,1.38
5039,CCOc1ccc(Nc2ccccc2)cc1,basic,1.41
5040,Cn1cncc(-c2ccccc2)c1=O,basic,1.5
5041,CC(=O)NS(=O)(=O)c1ccc(N)cc1,basic,1.58
5042,COc1ccc(OC)nn1,basic,1.61
5043,CCN(CC)c1ccc([N+](=O)[O-])cc1,basic,1.7
5044,O=[N+]([O-])c1cc2nc[nH]c2cc1[N+](=O)[O-],basic,1.73
5045,CCN(CC)S(=O)(=O)c1ccc(N)cc1,basic,1.75
5046,Nc1ncc(S(=O)(=O)c2ccccc2)s1,basic,1.79
5047,O=C(c1ccccc1)n1cnc2ccccc21,basic,1.8
5048,Nc1nnn[nH]1,basic,1.81
5049,C[n+]1cnccc1[O-],basic,1.84
5050,Oc1cncnc1,basic,1.87
5051,N#Cc1ccncc1,basic,1.91
5052,O=[N+]([O-])c1ccc2cccnc2c1O,basic,1.94
5053,O=C(O)c1ccc(N=Cc2ccccc2)cc1,basic,1.97
5054,Nc1ccc(S(=O)(=O)Nc2ncccn2)cc1,basic,2.0
5055,CC(=O)Nc1ccc(S(=O)(=O)Nc2ccccn2)cc1,basic,2.03
5056,Nc1ccc(Cl)cc1Cl,basic,2.07
5057,NC(=O)NN=Cc1ncnc2nc[nH]c12,basic,2.1
5058,Cc1nnc(NS(=O)(=O)c2ccc(N)cc2)s1,basic,2.19
5059,COC(=O)c1ccccn1,basic,2.21
5060,Cc1n[nH]c(C)c1Cl,basic,2.23
5061,C[n+]1ccc(-c2nc3ccccc3[nH]2)cc1,basic,2.26
5062,Sc1cccnc1,basic,2.28
5063,Nc1ccc(Br)cc1Br,basic,2.3
5064,c1ccnnc1,basic,2.33
5065,c1ccc(Oc2ccccn2)cc1,basic,2.35
5066,O=[N+]([O-])c1ccc2[nH]c(-c3cccs3)nc2c1,basic,2.36
5067,COc1nc2ccccc2c2ccccc12,basic,2.38
5068,Nc1c2c(ncn2Cc2ccccc2)nc[n+]1[O-],basic,2.4
5069,COC(=O)c1cc(Br)c(=O)n(N)c1,basic,2.4
5070,Nc1ccc(C(=O)O)cc1,basic,2.41
5071,c1ncc2[nH]cnc2n1,basic,2.45
5072,CCCCOC(=O)c1ccc(N)cc1,basic,2.47
5073,Nc1cc(Br)cc(Br)c1,basic,2.49
5074,COc1ccncn1,basic,2.5
5075,COc1cccnn1,basic,2.52
5076,CN(C)c1ccc(C(=O)O)cc1,basic,2.57
5077,CCOC(=O)c1ccc(N)cc1,basic,2.58
5078,CCc1ccc(N=Nc2ccc(N(C)C)cc2)cc1C,basic,2.6
5079,Nc1cccc([N+](=O)[O-])c1,basic,2.6
5080,C[n+]1ccc(NN)c2ccccc21,basic,2.61
5081,Nc1cc([N+](=O)[O-])c2ccccc2c1,basic,2.62
5082,O=[N+]([O-])c1ccc2[nH]c(-c3ccco3)nc2c1,basic,2.64
5083,Clc1nc2cc3c(cc2[nH]1)CCCC3,basic,2.68
5084,Cn1ncc2c(N)nc(Cl)nc21,basic,2.69
5085,c1csc(-c2nccs2)n1,basic,2.76
5086,Nc1cccc2cccc([N+](=O)[O-])c12,basic,2.79
5087,CCCc1c(O)n[nH]c1C,basic,2.8
5088,NNC=O,basic,2.81
5089,N#Cc1cccc(N)c1,basic,2.83
5090,Cc1nc2ncncc2[nH]1,basic,2.85
5091,NNC(=O)c1ccccn1,basic,2.86
5092,Cc1cccc(N=Nc2ccc(N)cc2)c1,basic,2.88
5093,Nc1ccc2cc([N+](=O)[O-])ccc2c1,basic,2.9
5094,Cc1ncnc2c(O)cccc12,basic,2.9
5095,Brc1cccnc1,basic,2.94
5096,Nc1ccccc1F,basic,2.96
5097,CSc1nc2cncnc2n1C,basic,2.98
5098,Cc1[nH]nc(O)c1C(C)C,basic,3.0
5099,CN(CO)c1ccc(Cl)cc1,basic,3.02
5100,C#CCN(CC#C)CC#C,basic,3.04
5101,Nc1cccc2cn[nH]c12,basic,3.05
5102,CCN(CC)c1nnc(-c2ccccc2)s1,basic,3.09
5103,CSc1nc(N)c2c(ncn2C2OC(CO)C(O)C2O)n1,basic,3.1
5104,Nc1ncnc2nn(C3CC(O)C(CO)O3)nc12,basic,3.1
5105,Nc1ccc2ccc([N+](=O)[O-])cc2c1,basic,3.13
5106,COc1nc2ncncc2[nH]1,basic,3.14
5107,Cc1ncncc1N,basic,3.15
5108,Nc1ccc2c([N+](=O)[O-])cccc2c1,basic,3.16
5109,CCOc1c(C#N)cnc2ccccc12,basic,3.18
5110,CCc1c(C)c[nH]c1C,basic,3.19
5111,O=C1CC2OCC=C3C4CC5N(CCC56c5ccccc5N1C6C24)C3S(=O)(=O)[O-],basic,3.2
5112,Cc1ccnnc1,basic,3.22
5113,Ic1cccnc1,basic,3.25
5114,CSc1nc(N)n[nH]1,basic,3.27
5115,CC(=O)Oc1cccc2cccnc12,basic,3.3
5116,Cn1cnc2c(N=O)c(O)ccc21,basic,3.31
5117,CC(=O)c1cccnc1,basic,3.32
5118,Cn1ccc(=O)cc1,basic,3.33
5119,COC(=O)c1ccncc1,basic,3.38
5120,Nc1ncc2ncn(C3OC(CO)C(O)C3O)c2n1,basic,3.4
5121,ON=Cc1ccccn1,basic,3.4
5122,Nc1cccc(F)c1,basic,3.41
5123,Nc1n[nH]c(N)c1N=Nc1ccccc1,basic,3.43
5124,COC(=O)c1c2ccccc2nc2ccccc12,basic,3.45
5125,c1ccc2cnncc2c1,basic,3.47
5126,CCCCc1cccnn1,basic,3.49
5127,Nc1n[nH]c(N)c1N=Nc1ccccc1O,basic,3.51
5128,Nc1ccc2c(c1)Cc1c(F)cccc1-2,basic,3.54
5129,Nc1ncccn1,basic,3.55
5130,Nc1cccc2ncncc12,basic,3.57
5131,OCCN1CC[NH+](CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1,basic,3.59
5132,CC(=O)n1ccnc1,basic,3.6
5133,Nc1ncc(Br)s1,basic,3.61
5134,CSc1ccccn1,basic,3.62
5135,COc1cc(C)ncn1,basic,3.65
5136,Cn1ncc2c(NCc3ccccc3)ncnc21,basic,3.66
5137,COc1nc(N)c2cnn(C)c2n1,basic,3.66
5138,Oc1ccc(Cl)c2cccnc12,basic,3.68
5139,CNc1cccc2ccccc12,basic,3.7
5140,COc1nc(N)c2[nH]cnc2n1,basic,3.7
5141,ON=C1C=CC(=NO)c2ncccc21,basic,3.7
5142,COC(=O)Cc1ccccc1N,basic,3.71
5143,O=Cc1cccnc1,basic,3.73
5144,Cc1ncc2nc(C)c(C)nc2n1,basic,3.76
5145,CC(C)(C)c1ccccc1N,basic,3.78
5146,Nc1ccc(Br)cc1,basic,3.79
5147,Cn1ncc2c(NCc3ccco3)ncnc21,basic,3.8
5148,CN(C)c1cccc2c(S(N)(=O)=O)cccc12,basic,3.8
5149,ONc1ncnc2nc[nH]c12,basic,3.8
5150,Nc1ccccc1-c1ccccc1,basic,3.81
5151,CNc1ncccn1,basic,3.82
5152,COc1ccc(C=Nc2ncc3nc[nH]c3n2)cc1,basic,3.86
5153,CSc1cnc2ccccc2c1,basic,3.88
5154,Nc1ncnc2ncn(C3OC(CO)C(O)C3O)c12,basic,3.9
5155,OC(c1ccccc1)(c1ccccc1)c1ccccn1,basic,3.9
5156,COC(=O)C1CSCN1,basic,3.92
5157,Cc1c[nH]c(C)c1C,basic,3.94
5158,c1cnc2nc[nH]c2c1,basic,3.95
5159,Cn1ncc2c(NC(C)(C)CC(C)(C)C)ncnc21,basic,3.96
5160,NOCc1ccc([N+](=O)[O-])cc1,basic,3.96
5161,Clc1cnc2c(ccc3cccnc32)c1,basic,3.99
5162,CCCCCCCCCCCCCCCC[NH+](CCCCCCCCCCCCCCCC)CCn1ccnc1,basic,4.0
5163,Cc1n[nH]c2cc(N)ccc12,basic,4.0
5164,c1coc(CNc2ncnc3[nH]ncc23)c1,basic,4.01
5165,CN(C)c1ncc2[nH]cnc2n1,basic,4.02
5166,Cc1ccccc1C(N)=NO,basic,4.03
5167,O=Cc1ccncc1O,basic,4.05
5168,ON=CNO,basic,4.05
5169,CC(=O)Nc1ccccn1,basic,4.09
5170,Cc1ccc2c(c1)C(CC[NH3+])CN2,basic,4.1
5171,Cc1cc(N)cc[n+]1[O-],basic,4.1
5172,COCCN(CCOC)c1ccccc1,basic,4.11
5173,COc1ccc(Cl)c2cccnc12,basic,4.13
5174,CCOc1cccc(N)c1,basic,4.15
5175,Cc1ccc2c(c1)ncn2C1OCC(O)C(O)C1O,basic,4.17
5176,COc1cc(N)c(C#N)c(N)n1,basic,4.17
5177,Nc1ccc(S(=O)(=O)Nc2ccc(N)nc2)cc1,basic,4.19
5178,CSCc1cccc(CSC)n1,basic,4.19
5179,Cc1ccc(N=C2C=CC(=N)C=C2)c(N)c1,basic,4.2
5180,CN(C)c1cc[n+](C)c([O-])n1,basic,4.2
5181,CC(C)Nc1ncnc2c1cnn2C,basic,4.22
5182,c1ccc(Oc2cccnc2)cc1,basic,4.24
5183,CCNc1ncnc2c1cnn2C,basic,4.24
5184,CN(C)c1ccc(Br)cc1,basic,4.25
5185,CCCNc1ncnc2c1cnn2C,basic,4.25
5186,COCCNc1cccc(C)c1,basic,4.29
5187,Cc1cc(C)c(C)c(N)c1C,basic,4.3
5188,c1cc2c(nn1)CCCC2,basic,4.3
5189,CNc1ncnc2nc[nH]c12,basic,4.31
5190,c1cncc(-c2ccc[nH]2)c1,basic,4.32
5191,NC(=O)Cc1ccccn1,basic,4.34
5192,Cn1c(CO)nc2ccccc21,basic,4.36
5193,Cc1cc(C)c(N)c(C)c1,basic,4.37
5194,CN(C)c1ccc(Cl)cc1,basic,4.39
5195,O=C(Cc1ccc2ccc3cccnc3c2n1)c1ccccc1,basic,4.4
5196,Cc1ccc(CON)cc1,basic,4.4
5197,CC(C)c1ccccc1N,basic,4.42
5198,CC(=O)Nc1cccnc1,basic,4.44
5199,Nc1cccc(B(O)O)c1,basic,4.46
5200,Cc1cc(C)c2cccc(C)c2n1,basic,4.48
5201,c1cnc2[nH]ccc2c1,basic,4.48
5202,Nc1cccc2c1CCCC2,basic,4.5
5203,Cc1ccc2nc3ccc(C)cc3cc2c1,basic,4.5
5204,C=CC(CC(C)(C)CC(C)(C)C)c1ccc2cccnc2c1O,basic,4.51
5205,Cc1nc(N)c2cnn(-c3ccccc3)c2n1,basic,4.52
5206,Cc1nc(N(C)C)nc(OC(=O)N(C)C)c1C,basic,4.53
5207,OCCCNc1ccccc1,basic,4.53
5208,C(=Nc1ccccc1)c1ccccc1,basic,4.55
5209,Cc1cccc(C=O)n1,basic,4.55
5210,Cc1nc(N)c2ncsc2n1,basic,4.56
5211,c1ccc2c(c1)cnc1ccccc12,basic,4.58
5212,Cc1ccccc1C=Cc1ccc(N(C)C)cc1,basic,4.59
5213,COc1ccc(N(C)CO)cc1,basic,4.59
5214,CCOCCNc1ccc(C)cc1,basic,4.6
5215,Cc1nc2ncccc2[nH]1,basic,4.6
5216,Cc1n[nH]c2c(Nc3ccccc3)ncnc12,basic,4.61
5217,CN1CCN(C)c2cccc3cccc1c23,basic,4.62
5218,c1cncc(-c2ccco2)c1,basic,4.62
5219,Cc1cc2ncn(C3OC(CO)C(O)C(O)C3O)c2cc1C,basic,4.63
5220,COCCNc1ccc(C)cc1,basic,4.64
5221,C[Si](C)(C)c1cccc(N)c1,basic,4.64
5222,c1ccc(-c2ccoc2)nc1,basic,4.65
5223,COc1ccc(-c2cn3ccsc3n2)c(OC)c1,basic,4.67
5224,O=C([O-])CSc1nc2cc3ccccc3cc2[nH]1,basic,4.68
5225,Cc1cccc(NCCS)c1,basic,4.68
5226,CCCCNc1cc[nH+]c([O-])n1,basic,4.69
5227,Nc1nc2ccccc2nc1N,basic,4.7
5228,NC(=O)Cc1cccnc1,basic,4.72
5229,CSc1ccc2ncccc2c1,basic,4.75
5230,O=C([O-])c1ccnc2ccccc12,basic,4.76
5231,Nc1ccncc1F,basic,4.77
5232,CN(C)c1nc2ncncc2[nH]1,basic,4.8
5233,COCCN(C)c1ccccc1,basic,4.81
5234,Nc1ccc2c(c1O)Cc1ccccc1-2,basic,4.82
5235,OCc1nc2ccccc2[nH]1,basic,4.82
5236,CC(C)CNc1ccccc1,basic,4.84
5237,c1ccc(-c2ccnc3c2ccc2c(-c4ccccc4)ccnc23)cc1,basic,4.84
5238,Nc1ccc2ccnnc2c1,basic,4.85
5239,CCCCCCCP(=O)(CCCCCCC)NC1CCCCC1,basic,4.87
5240,COc1cccc2cccnc12,basic,4.88
5241,CN(C)c1ncc(-c2ccccc2)s1,basic,4.89
5242,COc1cccnc1,basic,4.89
5243,c1ccc(-c2ccnc3c2ccc2cccnc23)cc1,basic,4.9
5244,C=Cc1ccccn1,basic,4.92
5245,Cc1cc(C)nc(N)n1,basic,4.93
5246,C=CC(CC(C)(C)C)c1ccc2cccnc2c1O,basic,4.94
5247,Cc1n[nH]c2c(NCc3ccccc3)ncnc12,basic,4.95
5248,c1ccc2c(c1)CCCN2,basic,4.96
5249,NC(=NO)c1ccccc1,basic,4.97
5250,Cc1cccc2ncccc12,basic,5.0
5251,O=C([O-])c1c2ccccc2nc2ccccc12,basic,5.0
5252,OCc1cccnc1,basic,5.0
5253,CNc1nc(C)nc2c1cnn2C,basic,5.0
5254,C1OC1CN(CC1CO1)CC1CO1,basic,5.01
5255,Oc1cccc2cccnc12,basic,5.02
5256,Cc1ccc(N)cc1,basic,5.04
5257,Brc1ccc(C2NCCS2)cc1,basic,5.05
5258,Cc1ccccc1NC1CCCC1,basic,5.07
5259,Cc1cn2nc(-c3ccccc3)ccc2n1,basic,5.09
5260,[O-]c1nc(C(F)(F)F)nc2nc[nH]c12,basic,5.1
5261,CN(C)c1ccccc1,basic,5.1
5262,COc1cccc(C2NCCS2)c1,basic,5.12
5263,CC(=Nc1ccccc1O)c1ccccc1O,basic,5.14
5264,Nc1nc(N(CCO)CCO)nc(N(CCO)CCO)n1,basic,5.15
5265,Nc1ccc2[nH]ncc2c1,basic,5.15
5266,Oc1ccc(NCc2ccccc2)cc1,basic,5.17
5267,COc1cccc(NCCS)c1,basic,5.18
5268,Nc1ccc2c(c1)CCCC2,basic,5.2
5269,O=C([O-])CSc1nc2cc3c(cc2[nH]1)CCCC3,basic,5.2
5270,CCc1cncc(C)c1,basic,5.2
5271,Oc1cccc2ncccc12,basic,5.2
5272,Cc1cnc2c(ccc3cc(C)cnc32)c1,basic,5.23
5273,c1ccc2cc3[nH]cnc3cc2c1,basic,5.24
5274,Cc1cccc(C2NCCS2)c1,basic,5.26
5275,CC(=O)N1CCNc2ncnc(C)c21,basic,5.26
5276,OCC(O)C(O)C(O)C(O)c1nc2ccccc2[nH]1,basic,5.28
5277,CC1=NCCS1,basic,5.29
5278,c1ccc(NC2CCCC2)cc1,basic,5.3
5279,C[NH+](C)CCCCN1C=Nc2cccc3cccc1c23,basic,5.3
5280,C[n+]1nc(-c2ccccc2)ccc1NCCN1CCOCC1,basic,5.31
5281,O=C([O-])C1OC(Oc2ccc3cccnc3c2)C(O)C(O)C1O,basic,5.32
5282,Cc1ccc(C2NCCS2)cc1,basic,5.35
5283,Nc1ccc2c(c1)CCC2,basic,5.35
5284,CNc1ccc(C)cc1,basic,5.36
5285,N#CCN,basic,5.37
5286,CSCc1ccccn1,basic,5.4
5287,c1ccc(CSc2ccncc2)cc1,basic,5.41
5288,CN1CCCCC1c1cccnc1,basic,5.42
5289,Nc1nccs1,basic,5.44
5290,CCCn1cnc2ccccc21,basic,5.46
5291,c1ccc2nc3ccccc3cc2c1,basic,5.48
5292,Nc1ccc2nc(C=Cc3ccccc3)ccc2c1,basic,5.5
5293,Cc1ccnc2ccccc12,basic,5.51
5294,CCCSSC(CCO)=C(C)N(C=O)Cc1cnc(C)nc1N,basic,5.52
5295,Nc1ccc(O)cc1,basic,5.54
5296,Cc1ccc(N(C)C)cc1,basic,5.56
5297,OCCCc1cccnc1,basic,5.57
5298,Nc1nc(N)c2cn[nH]c2n1,basic,5.58
5299,Nc1cccc2cnccc12,basic,5.59
5300,CC(=O)Nc1ccc2cc3ccccc3nc2c1,basic,5.6
5301,CCCCCCCCCCCCCCCCCCN(CC(O)CC)CC(O)CC,basic,5.6
5302,CCN(CC)c1nc(N)nc(N)n1,basic,5.61
5303,Cc1ccc2cccc(O)c2n1,basic,5.63
5304,C=CCSSC(CCO)=C(C)N(C=O)Cc1cnc(C)nc1N,basic,5.65
5305,CCn1cnc2ccccc21,basic,5.66
5306,C=Cc1ccc(C)nc1,basic,5.67
5307,OCCc1ccncc1,basic,5.68
5308,CCC1CN1,basic,5.69
5309,CCOC(=O)Cc1nc2ccccc2[nH]1,basic,5.7
5310,Nc1ccncn1,basic,5.7
5311,Oc1ccc2ccncc2c1,basic,5.7
5312,OCCCCCc1cccnc1,basic,5.72
5313,CC(C)(C)c1ccccn1,basic,5.72
5314,c1ccc(CN(CC2CO2)CC2CO2)cc1,basic,5.75
5315,C[NH+](C)CCNc1ccnc2cccc([N+](=O)[O-])c12,basic,5.77
5316,Cc1cnc2c(O)cccc2c1C,basic,5.8
5317,CSc1ccnc2ccccc12,basic,5.81
5318,Nc1ccc(C(O)(c2ccccc2)c2ccc(N)cc2)cc1,basic,5.83
5319,N#CC1CC2CCN1CC2,basic,5.85
5320,CCc1ccc(C(=O)[O-])nc1,basic,5.86
5321,C1CN(CC2CO2)CCO1,basic,5.88
5322,CC(N)=NO,basic,5.9
5323,N#CCCNN,basic,5.91
5324,CNc1ccc(OC)cc1,basic,5.93
5325,CC(C)(C)c1ccncc1,basic,5.95
5326,CSc1ccncc1,basic,5.97
5327,CCc1ccccn1,basic,5.98
5328,c1ccc(-c2nc3cnccc3[nH]2)cc1,basic,6.0
5329,Cc1nc2cc(C(=O)[O-])ccc2[nH]1,basic,6.0
5330,CC(C)c1ccncc1,basic,6.02
5331,Nc1cncnc1N,basic,6.03
5332,Cc1cc2nc[nH]c2cc1C,basic,6.04
5333,Cc1cnc2c(c1)c(C)cc1c(C)c(C)cnc12,basic,6.07
5334,Cc1cnc(N(C)C)s1,basic,6.08
5335,CCCCNc1nnc(-c2ccccc2)cc1C,basic,6.1
5336,CCCCCCCCCCCCCCN(CC(C)O)CC(O)CC,basic,6.1
5337,Cn1cnc2cc(O)ccc21,basic,6.1
5338,C1CCc2c(nnc3c2CCCC3)C1,basic,6.12
5339,CCCN(CCC)c1ccccc1,basic,6.13
5340,Cc1ccc2nccc(NCCC[NH+](C)C)c2c1[N+](=O)[O-],basic,6.15
5341,c1ccc(Oc2ccncc2)cc1,basic,6.16
5342,O=S(=O)([O-])CCN1CCOCC1,basic,6.16
5343,COCc1nc2c(n1C)C(=O)c1ncnc([O-])c1C2=O,basic,6.17
5344,Clc1ccc(C2CN2)cc1,basic,6.18
5345,C[n+]1cnc2nc([O-])cnc2c1[O-],basic,6.19
5346,CCCCCCCCCCCCCCCC(=O)NC(Cc1c[nH]cn1)C(=O)[O-],basic,6.2
5347,CCOc1ccc2[nH]c(C)nc2c1,basic,6.22
5348,[S-]c1ncnc2ncncc12,basic,6.23
5349,CCCCCNN,basic,6.25
5350,CCOc1ccc2[nH]c(CC)nc2c1,basic,6.27
5351,Nc1cncc2ccccc12,basic,6.28
5352,Nc1cnc2c(N)nc(N)nc2n1,basic,6.3
5353,Cc1cnc2c(ccc3c(C)c(C)cnc32)c1C,basic,6.31
5354,Cc1c(Cn2ccnc2)n(C)c2ccc(C(=O)[O-])cc12,basic,6.32
5355,CN(c1ccccc1)C1CCCCC1,basic,6.35
5356,CC1=NCCc2c1[nH]c1ccc([N+](=O)[O-])cc21,basic,6.37
5357,OCc1c[nH]cn1,basic,6.38
5358,C[NH+](C)CCCNc1ccnc2cccc([N+](=O)[O-])c12,basic,6.39
5359,CCCCCCCCCCCCN(CCO)CC(O)CC,basic,6.4
5360,Cc1cc(NCCC[NH+](C)C)c2c([N+](=O)[O-])cccc2n1,basic,6.41
5361,COc1ccnc2c1ccc1c(OC)ccnc12,basic,6.45
5362,c1ccc(C2CN2)cc1,basic,6.47
5363,O=C(CCN1CCOCC1)c1cccc([N+](=O)[O-])c1,basic,6.5
5364,c1cc(N2CCCCC2)ccc1N1CCCCC1,basic,6.5
5365,Clc1ccc(C(Cn2ccnc2)OCc2ccc(Sc3ccccc3)cc2)c(Cl)c1,basic,6.54
5366,Cc1nc2ccccc2n1C,basic,6.55
5367,CCNN(C)C,basic,6.58
5368,Cc1cc(N)nc(Nc2ccc(Cl)cc2)n1,basic,6.6
5369,CN1CSCC1C(=O)[O-],basic,6.6
5370,c1ncc2c(n1)NCCN2,basic,6.63
5371,CNN(C)C,basic,6.64
5372,c1cc2c(cn1)CCCC2,basic,6.65
5373,Nc1ccc2nnc3ccccc3c2c1,basic,6.68
